temperatura,amonia,idade,peso,sexo,fotoperiodo,ruido,luz,umidade,infeccoes,animais_por_gaiola,risco,linhagem
26,26,117,493,1,15,35,102,86,1,3,3,1
33,17,95,386,0,15,69,217,44,0,4,3,1
29,25,70,254,1,15,80,216,66,0,3,3,1
23,28,94,99,1,13,30,178,52,0,5,3,1
35,25,377,394,0,12,44,180,25,1,2,3,1
32,16,321,18,1,14,37,133,36,1,5,3,1
29,17,530,443,0,14,53,201,30,1,2,3,1
31,22,23,205,1,12,29,70,80,1,4,3,1
31,21,478,233,1,12,68,161,14,1,5,3,1
35,11,679,380,1,10,50,112,84,1,4,3,1
33,10,195,49,1,13,21,185,53,1,2,3,1
22,26,515,130,0,14,43,86,2,0,3,3,1
22,15,170,374,1,15,34,209,19,1,5,3,1
20,29,394,151,0,11,67,120,38,1,2,3,1
34,29,379,36,0,14,44,272,59,0,3,3,1
32,25,589,493,0,15,35,145,100,0,1,3,1
20,22,94,399,1,12,69,168,17,0,1,3,1
26,26,150,100,0,11,37,167,33,0,3,3,1
25,23,93,454,0,14,16,84,99,1,3,3,1
22,14,619,350,1,15,71,64,36,0,5,3,1
29,29,115,44,1,11,40,293,30,0,3,3,1
22,29,246,290,0,15,15,88,40,0,5,3,1
20,28,591,255,0,12,66,161,44,0,3,3,1
21,21,58,356,0,15,11,195,19,0,2,3,1
27,17,43,277,0,16,26,100,75,0,4,3,1
39,17,368,39,0,11,33,278,58,1,2,3,1
25,15,677,85,0,10,53,294,20,1,2,3,1
20,10,161,28,1,12,79,195,83,0,5,3,1
40,16,294,229,0,10,57,260,45,0,4,3,1
31,9,52,154,1,14,61,161,13,1,2,3,1
29,25,270,495,0,13,70,141,7,0,3,3,1
35,15,443,355,1,13,14,289,54,1,5,3,1
30,12,629,481,1,12,70,252,91,1,3,3,1
38,18,568,432,1,16,75,179,78,0,3,3,1
21,14,205,304,0,15,30,275,16,0,2,3,1
37,12,469,313,0,10,22,110,70,1,4,3,1
25,19,611,365,1,15,40,197,45,0,5,3,1
36,16,469,418,1,16,63,156,40,0,2,3,1
21,15,107,58,0,16,21,255,2,1,3,3,1
22,21,618,108,1,11,78,87,76,1,3,3,1
31,12,583,360,1,13,47,167,89,0,1,3,1
24,24,329,270,0,15,28,178,41,1,2,3,1
28,24,454,276,1,14,29,162,1,0,3,3,1
32,24,726,309,1,11,33,233,19,1,2,3,1
25,19,127,191,1,15,48,166,71,0,3,3,1
32,22,139,279,0,12,11,243,34,1,1,3,1
38,22,724,452,1,11,30,71,63,1,2,3,1
24,28,426,111,1,14,24,294,28,1,3,3,1
39,23,564,383,1,10,34,129,71,1,1,3,1
37,26,278,81,1,13,62,170,37,0,5,3,1
20,9,316,309,1,13,42,64,24,0,1,3,1
29,19,651,266,0,11,64,63,60,0,5,3,1
27,11,562,423,1,12,34,238,87,0,1,3,1
32,20,129,373,0,14,22,259,90,0,4,3,1
40,26,123,188,1,14,31,179,18,1,1,3,1
33,17,278,329,1,15,53,120,34,1,1,3,1
33,17,65,86,1,10,27,288,71,0,4,3,1
36,28,672,263,0,11,48,61,56,0,4,3,1
40,16,323,428,1,16,26,217,91,0,4,3,1
22,14,635,307,0,10,20,121,91,1,2,3,1
35,10,304,76,0,13,11,114,8,0,2,3,1
38,23,433,226,0,14,29,214,96,0,4,3,1
28,14,562,289,0,11,58,266,98,1,1,3,1
24,21,598,491,0,10,32,141,42,0,3,3,1
36,20,391,437,0,11,56,183,51,0,1,3,1
34,13,87,69,1,11,42,252,99,1,3,3,1
22,21,187,173,0,16,38,272,55,0,1,3,1
23,19,577,391,0,11,55,143,12,1,3,3,1
34,23,399,161,1,16,63,63,77,0,5,3,1
32,28,564,253,1,10,26,173,99,1,3,3,1
35,9,310,336,1,10,69,85,67,1,5,3,1
27,15,129,257,1,15,17,79,89,1,2,3,1
40,23,686,487,1,16,25,228,40,1,5,3,1
20,16,594,222,1,10,56,292,11,0,3,3,1
22,16,420,62,0,14,47,293,7,1,1,3,1
30,25,89,19,1,13,72,199,95,0,5,3,1
29,18,31,72,0,10,50,80,33,0,4,3,1
34,23,440,243,0,16,59,184,47,0,5,3,1
33,19,546,328,1,16,48,259,60,0,2,3,1
26,16,492,106,0,16,44,230,47,1,5,3,1
33,15,446,121,0,10,56,231,69,0,4,3,1
23,21,120,378,1,13,21,214,10,0,4,3,1
20,27,498,116,1,13,66,96,95,1,2,3,1
34,19,179,482,0,15,28,154,59,0,3,3,1
25,14,184,487,0,14,18,156,52,0,2,3,1
34,13,156,237,0,11,60,145,32,0,1,3,1
22,18,569,367,1,12,62,264,85,0,5,3,1
34,11,147,50,0,12,73,93,4,1,1,3,1
23,15,569,93,0,13,36,240,63,1,2,3,1
29,11,48,469,1,11,67,105,65,1,4,3,1
28,19,124,383,0,12,58,194,52,0,1,3,1
33,29,668,32,0,11,36,172,75,1,1,3,1
40,23,503,226,1,13,60,125,54,1,2,3,1
25,22,528,465,1,14,62,176,89,0,4,3,1
25,27,87,429,1,11,22,148,10,0,4,3,1
25,17,598,147,1,11,12,273,16,0,4,3,1
39,9,53,198,0,10,54,206,49,0,4,3,1
22,29,56,208,0,11,42,157,46,0,4,3,1
33,24,209,242,0,14,20,101,83,1,5,3,1
33,10,153,257,1,16,36,71,66,0,3,3,1
23,26,424,67,0,16,55,80,41,0,4,3,1
23,13,555,261,0,16,47,156,92,1,1,3,1
24,16,318,213,0,12,20,268,75,1,3,3,1
30,30,367,460,1,10,46,286,1,1,2,3,1
35,24,250,297,1,16,50,300,87,0,5,3,1
33,24,406,161,1,13,47,159,41,0,1,3,1
22,20,460,383,0,10,52,250,78,0,5,3,1
26,25,179,253,1,14,69,213,34,0,4,3,1
32,13,390,96,1,10,40,231,2,0,4,3,1
30,19,38,466,0,10,22,197,79,0,4,3,1
24,24,679,243,0,11,60,144,41,0,2,3,1
28,11,606,497,1,16,28,194,66,0,2,3,1
39,10,725,229,1,10,36,297,34,1,4,3,1
35,24,387,248,1,12,46,212,83,0,4,3,1
39,16,45,394,1,10,75,210,84,0,5,3,1
37,12,152,95,1,13,20,260,96,1,4,3,1
25,10,141,325,1,14,18,153,41,0,4,3,1
32,18,570,25,1,11,29,93,83,0,3,3,1
23,20,205,13,1,15,38,70,72,1,1,3,1
26,18,22,170,0,12,74,140,86,0,3,3,1
38,22,338,28,1,10,31,193,32,0,1,3,1
27,21,113,148,0,13,49,275,66,1,4,3,1
27,20,166,462,0,16,26,96,72,0,4,3,1
37,24,725,482,0,13,65,61,13,0,3,3,1
26,15,325,497,1,13,72,282,22,0,2,3,1
20,11,284,322,1,14,50,261,65,0,3,3,1
27,30,714,496,0,14,15,289,89,0,3,3,1
33,16,619,474,0,15,16,171,83,0,4,3,1
25,15,22,335,1,16,77,168,79,1,4,3,1
24,10,322,402,1,14,40,281,4,0,1,3,1
35,21,409,385,1,10,50,281,99,1,4,3,1
29,17,407,388,1,16,19,226,98,0,4,3,1
31,29,158,299,1,14,80,75,41,1,5,3,1
32,24,335,43,1,11,58,264,83,1,2,3,1
35,10,358,450,1,10,17,190,57,0,3,3,1
31,13,309,202,1,10,37,132,60,0,1,3,1
36,30,537,362,1,11,34,158,17,0,1,3,1
23,27,502,203,1,12,25,218,51,0,4,3,1
35,27,529,130,0,14,58,213,31,1,5,3,1
31,23,138,380,1,12,19,274,24,1,5,3,1
31,13,80,396,1,12,15,229,14,0,2,3,1
28,25,335,416,1,12,69,123,47,1,2,3,1
38,17,342,120,0,11,22,114,14,1,1,3,1
30,18,425,469,1,16,59,61,76,0,2,3,1
32,11,701,492,0,15,28,178,0,1,4,3,1
30,12,260,425,0,15,65,91,28,1,2,3,1
31,9,466,19,0,15,48,295,4,0,3,3,1
30,24,407,214,0,12,24,254,44,1,2,3,1
30,28,470,195,1,16,70,218,55,0,3,3,1
31,26,26,254,0,13,61,85,99,1,3,3,1
20,22,151,183,0,12,23,166,89,0,1,3,1
37,17,490,456,1,15,68,180,12,0,2,3,1
31,28,137,151,1,12,47,144,32,1,2,3,1
20,27,573,371,1,12,14,191,77,1,1,3,1
21,12,453,245,1,14,71,134,12,0,5,3,1
38,16,132,497,1,11,77,141,95,0,3,3,1
31,11,674,475,0,14,19,271,92,0,1,3,1
30,9,373,252,0,15,66,104,85,0,5,3,1
31,9,261,244,0,12,13,128,31,1,4,3,1
35,29,616,213,0,10,15,155,26,1,5,3,1
27,19,260,213,0,16,73,248,39,0,2,3,1
26,21,472,163,0,12,35,214,93,1,4,3,1
31,9,186,250,0,14,59,210,53,1,2,3,1
30,15,174,463,1,14,50,239,85,0,4,3,1
39,20,486,242,1,11,16,160,62,1,5,3,1
39,19,297,142,1,11,79,246,44,0,4,3,1
26,24,55,242,0,14,80,188,88,0,2,3,1
36,14,654,283,1,11,41,190,64,0,3,3,1
31,19,288,374,0,15,30,184,95,1,4,3,1
36,27,406,202,0,16,79,286,32,1,4,3,1
23,11,237,363,1,13,74,76,87,0,4,3,1
27,28,461,292,1,11,25,91,30,0,2,3,1
21,17,24,300,1,16,38,70,68,0,3,3,1
21,17,506,224,1,14,23,210,100,0,1,3,1
38,24,724,479,1,11,28,281,1,1,1,3,1
31,16,88,85,1,16,24,89,68,1,3,3,1
26,26,527,23,1,13,62,266,81,1,1,3,1
35,30,515,148,1,13,30,150,51,0,1,3,1
20,22,267,159,1,14,55,97,90,1,4,3,1
32,15,192,201,1,12,20,77,5,0,2,3,1
22,18,329,304,1,15,37,62,20,0,1,3,1
34,14,42,153,0,15,70,71,92,0,3,3,1
23,30,420,413,0,12,63,243,54,0,1,3,1
32,11,279,231,0,12,63,170,65,1,3,3,1
21,16,504,376,0,12,58,109,89,1,1,3,1
20,28,436,285,1,14,58,156,96,1,5,3,1
29,13,254,332,0,15,54,85,93,1,2,3,1
25,25,554,433,0,11,68,90,41,0,5,3,1
21,21,426,175,1,14,48,269,84,1,4,3,1
23,11,496,451,1,14,40,236,45,1,1,3,1
37,25,105,491,1,12,29,253,32,0,1,3,1
38,18,683,95,1,10,37,129,60,1,5,3,1
24,17,612,282,0,15,61,264,88,1,4,3,1
26,9,649,215,1,10,42,86,26,1,4,3,1
37,12,678,335,1,11,58,230,15,0,5,3,1
37,9,509,273,1,15,33,178,31,1,4,3,1
38,17,417,86,1,11,64,221,11,0,1,3,1
26,26,37,224,0,13,68,192,41,1,2,3,1
31,20,381,58,1,12,32,222,43,0,2,3,1
24,12,683,380,1,14,79,278,65,1,1,3,1
25,11,276,319,0,10,39,109,80,1,2,3,1
22,24,340,490,0,12,35,297,82,1,2,3,1
36,20,628,220,1,13,25,165,85,0,4,3,1
23,19,505,150,0,16,50,117,72,1,4,3,1
35,9,218,398,0,12,65,282,15,1,1,3,1
35,14,493,161,0,16,42,296,36,1,4,3,1
31,13,300,413,1,11,15,237,13,1,3,3,1
24,28,26,176,0,16,39,143,19,0,5,3,1
23,17,340,49,0,14,15,164,73,0,5,3,1
31,24,131,81,1,14,68,70,62,1,5,3,1
33,26,440,214,0,11,16,260,71,1,3,3,1
35,20,392,376,0,16,76,139,74,0,3,3,1
36,15,405,392,1,13,68,249,32,1,4,3,1
37,14,719,118,0,12,66,135,95,1,2,3,1
23,24,79,204,0,11,22,112,22,1,3,3,1
32,18,293,209,0,11,38,234,2,0,5,3,1
20,19,666,457,1,10,43,94,25,0,2,3,1
36,12,723,343,1,15,18,165,78,1,4,3,1
37,13,626,72,1,15,30,194,31,0,3,3,1
20,29,527,367,0,10,12,138,26,1,4,3,1
39,11,634,169,1,12,46,89,38,0,5,3,1
40,28,678,382,0,15,31,72,31,1,2,3,1
38,13,188,255,0,10,66,126,74,0,5,3,1
20,17,566,371,1,15,22,205,12,0,3,3,1
32,19,551,280,1,14,22,86,64,0,4,3,1
20,12,370,312,1,11,45,243,31,1,2,3,1
23,9,53,292,0,14,69,147,69,1,3,3,1
37,22,461,233,0,12,77,230,95,0,3,3,1
32,21,316,24,0,11,22,152,84,1,4,3,1
26,20,451,23,1,10,28,137,18,1,2,3,1
29,28,574,348,1,12,50,233,17,0,5,3,1
35,12,384,392,0,15,32,229,1,1,1,3,1
33,19,234,26,1,13,45,282,54,1,2,3,1
21,28,55,494,1,10,31,234,84,0,4,3,1
26,30,27,471,0,14,27,120,58,0,2,3,1
33,11,134,302,0,15,68,189,75,1,2,3,1
21,19,166,73,0,15,49,272,53,1,3,3,1
28,12,466,268,0,16,50,299,72,0,4,3,1
37,25,456,47,0,12,78,250,21,1,5,3,1
23,30,523,169,0,13,41,168,3,0,5,3,1
35,10,389,262,1,15,65,165,17,1,1,3,1
33,12,424,405,0,16,13,110,64,1,3,3,1
26,21,512,119,1,15,65,150,49,1,4,3,1
29,14,426,29,1,13,57,186,47,1,3,3,1
38,18,688,360,1,16,47,245,24,0,2,3,1
40,12,444,32,0,15,51,152,100,1,3,3,1
27,23,224,325,0,14,28,250,56,1,1,3,1
33,12,457,500,0,11,50,294,39,0,1,3,1
23,10,195,310,0,13,18,119,54,1,4,3,1
32,30,289,100,1,12,59,268,88,0,1,3,1
37,26,387,154,0,11,56,123,10,1,5,3,1
25,12,47,386,0,10,25,61,1,0,2,3,1
28,14,479,442,0,10,73,300,58,0,5,3,1
37,30,633,391,0,13,79,248,91,1,5,3,1
31,16,151,173,0,16,64,269,16,1,3,3,1
31,29,352,199,1,16,34,285,61,1,4,3,1
30,13,383,94,1,13,22,257,75,1,1,3,1
30,13,364,391,0,14,80,217,96,0,5,3,1
34,27,226,421,0,11,18,135,66,0,3,3,1
23,26,392,65,1,16,11,251,94,0,1,3,1
28,19,585,277,1,14,46,112,50,0,2,3,1
36,20,721,70,1,16,25,136,13,1,1,3,1
39,24,276,11,0,12,56,108,59,1,3,3,1
20,29,125,160,1,10,22,181,84,1,4,3,1
31,12,165,263,0,14,19,208,61,0,3,3,1
35,26,720,211,1,15,37,148,52,0,1,3,1
26,20,553,472,1,11,72,131,4,0,4,3,1
20,28,397,487,0,14,33,134,60,0,1,3,1
20,9,382,165,0,14,54,277,24,0,3,3,1
36,14,490,297,0,14,64,69,27,0,1,3,1
40,29,164,193,1,12,33,132,19,0,2,3,1
33,18,391,14,0,15,55,77,68,0,2,3,1
38,30,26,443,1,15,79,286,97,1,1,3,1
29,26,310,234,1,11,15,167,1,0,2,3,1
20,10,498,41,1,12,40,294,82,1,3,3,1
27,19,499,46,0,13,12,126,18,1,4,3,1
24,10,435,430,0,11,58,265,63,1,1,3,1
35,24,357,107,1,14,40,120,27,0,4,3,1
30,26,384,418,0,11,46,203,8,1,2,3,1
37,14,517,281,1,12,21,298,36,0,1,3,1
34,19,591,15,0,15,68,259,37,0,5,3,1
21,24,358,393,1,10,68,256,12,0,5,3,1
35,9,644,114,1,13,41,80,93,0,4,3,1
25,24,225,263,0,13,43,175,7,1,1,3,1
22,17,531,494,1,15,80,215,28,0,2,3,1
28,27,313,377,0,16,36,131,48,0,4,3,1
36,17,200,200,0,16,56,94,62,1,5,3,1
32,18,640,153,0,14,34,95,29,0,5,3,1
33,29,420,88,0,10,21,226,9,1,4,3,1
25,20,668,389,0,10,14,283,17,0,3,3,1
36,15,287,51,0,10,29,195,26,1,2,3,1
26,19,282,330,0,11,36,250,20,0,4,3,1
22,30,651,209,1,12,17,73,21,1,2,3,1
28,21,122,423,0,11,10,185,2,1,4,3,1
25,26,617,354,0,12,56,254,62,0,2,3,1
24,29,165,210,1,14,80,229,73,0,4,3,1
28,27,100,474,1,12,33,108,51,1,2,3,1
21,16,654,23,0,11,16,231,18,1,1,3,1
40,20,51,99,1,16,15,194,44,0,1,3,1
30,20,646,141,1,14,60,297,46,0,4,3,1
20,27,452,151,1,13,72,229,34,0,5,3,1
39,9,468,433,1,10,25,224,71,0,4,3,1
39,10,308,226,1,10,57,126,31,1,2,3,1
40,24,58,464,0,13,42,243,39,1,3,3,1
25,18,468,383,0,16,77,104,12,0,4,3,1
21,11,501,165,1,14,19,160,40,1,3,3,1
33,15,612,26,1,14,79,129,96,0,3,3,1
32,16,220,287,1,11,24,258,14,1,5,3,1
37,24,205,374,1,10,11,270,81,0,1,3,1
23,27,333,296,1,14,37,65,94,1,4,3,1
20,12,573,186,0,14,60,112,54,1,1,3,1
27,20,696,248,1,12,74,110,17,0,5,3,1
21,9,232,459,0,12,21,214,3,1,2,3,1
27,21,698,278,0,15,27,90,6,1,1,3,1
39,18,663,490,1,14,52,159,26,0,5,3,1
26,25,237,326,1,15,10,87,95,0,4,3,1
26,10,695,352,0,13,42,231,28,1,3,3,1
35,17,562,308,1,12,75,168,76,1,2,3,1
38,15,450,322,0,14,36,123,75,0,1,3,1
23,23,363,140,0,12,79,142,73,1,3,3,1
39,16,334,42,1,16,80,234,89,0,3,3,1
39,29,339,218,0,16,48,179,93,1,3,3,1
37,15,265,57,1,12,29,182,43,0,2,3,1
30,23,698,379,1,12,30,274,80,0,5,3,1
33,14,716,200,1,15,44,170,77,1,3,3,1
40,23,410,30,0,14,21,291,87,1,5,3,1
22,14,235,90,1,10,27,130,38,0,2,3,1
25,16,175,425,0,11,70,160,70,0,2,3,1
30,24,724,398,0,12,69,218,89,0,5,3,1
21,18,142,262,1,13,57,277,6,0,5,3,1
28,21,421,482,1,12,67,124,45,1,4,3,1
30,18,685,440,1,16,73,157,8,1,2,3,1
32,17,472,499,1,16,70,239,81,1,1,3,1
40,18,698,240,0,12,14,90,91,0,5,3,1
33,17,226,219,1,10,75,252,80,0,2,3,1
31,13,686,285,1,15,41,213,23,1,1,3,1
21,17,119,151,1,11,28,241,87,1,3,3,1
26,16,621,122,1,13,32,231,29,0,5,3,1
40,15,411,172,0,11,23,232,62,1,3,3,1
37,15,727,393,0,12,25,85,49,1,3,3,1
38,24,415,132,1,10,67,238,28,0,2,3,1
20,9,496,260,0,15,51,250,16,0,2,3,1
31,15,690,16,1,13,54,65,17,0,4,3,1
35,25,713,68,0,10,14,180,87,1,1,3,1
39,10,164,426,1,10,70,222,39,1,3,3,1
29,16,224,140,1,16,80,248,12,1,5,3,1
38,9,123,130,0,13,44,94,59,0,1,3,1
25,15,730,446,0,12,68,269,51,1,1,3,1
28,18,300,77,0,15,56,194,79,1,4,3,1
22,21,413,78,1,13,74,279,33,1,3,3,1
38,25,551,484,0,10,26,185,1,0,2,3,1
20,16,536,17,0,13,19,281,98,1,4,3,1
36,12,82,84,1,14,22,164,44,1,4,3,1
21,15,219,301,1,11,34,239,31,0,4,3,1
21,10,229,321,1,13,20,67,20,1,4,3,1
26,19,209,403,0,14,13,289,32,0,5,3,1
33,18,82,351,1,13,56,88,4,1,1,3,1
31,17,213,55,1,16,73,117,51,1,1,3,1
22,21,311,409,1,16,48,208,3,1,3,3,1
35,16,226,134,0,11,44,217,18,1,1,3,1
35,15,220,98,0,15,47,296,5,0,2,3,1
33,29,707,195,0,16,22,144,63,0,4,3,1
20,28,729,286,0,15,64,101,41,1,3,3,1
21,20,77,357,0,12,59,80,40,0,3,3,1
38,25,271,122,0,16,63,126,61,0,1,3,1
24,18,533,434,0,16,78,168,30,1,2,3,1
21,24,637,368,0,12,23,214,37,1,2,3,1
28,9,216,478,0,13,60,146,98,1,3,3,1
24,26,224,241,0,10,16,84,83,0,2,3,1
26,21,501,392,0,14,19,191,33,1,1,3,1
25,13,301,138,0,15,22,220,61,0,1,3,1
38,28,470,404,0,16,21,60,92,0,5,3,1
23,28,291,253,1,15,34,71,88,1,3,3,1
25,11,258,157,0,10,39,263,57,0,4,3,1
23,16,144,481,0,15,77,130,15,1,2,3,1
24,26,427,390,0,11,73,146,1,0,5,3,1
28,20,608,238,1,12,61,252,11,1,4,3,1
26,12,373,406,1,15,72,211,66,1,2,3,1
33,25,323,41,0,10,24,215,48,0,5,3,1
39,23,599,209,0,12,65,218,97,0,4,3,1
36,28,545,438,0,16,50,104,47,0,5,3,1
32,23,552,231,0,16,58,168,42,1,1,3,1
35,9,689,48,0,10,33,121,29,1,1,3,1
21,16,230,21,0,12,55,195,54,0,5,3,1
34,9,125,116,0,11,28,200,49,1,4,3,1
25,27,30,183,1,12,69,177,37,0,3,3,1
20,29,525,17,0,12,67,156,7,1,5,3,1
22,25,94,170,0,10,46,271,60,0,2,3,1
24,22,26,342,0,12,48,160,1,1,4,3,1
20,22,138,131,0,16,64,235,64,1,4,3,1
23,17,359,88,0,11,63,229,39,1,2,3,1
31,26,119,147,1,12,67,176,38,1,2,3,1
37,15,131,437,0,15,68,199,30,0,4,3,1
22,24,245,239,0,11,57,263,91,0,2,3,1
39,21,142,276,0,14,34,105,57,0,2,3,1
36,16,446,461,0,15,29,97,35,0,4,3,1
38,29,31,397,0,11,16,207,24,1,1,3,1
33,12,26,346,0,11,48,78,55,0,1,3,1
31,13,715,251,0,14,55,77,72,1,2,3,1
35,15,409,259,0,10,56,123,84,0,2,3,1
31,10,323,389,1,10,60,144,35,0,3,3,1
20,13,211,30,0,16,41,164,10,0,4,3,1
25,24,298,333,1,16,22,91,33,0,2,3,1
23,30,474,32,0,16,70,94,97,0,5,3,1
26,22,266,177,1,14,80,156,19,1,3,3,1
39,20,456,491,1,13,42,176,45,0,3,3,1
39,27,669,364,0,10,63,90,8,1,2,3,1
27,24,571,366,0,10,78,155,2,0,2,3,1
40,9,432,335,0,12,79,167,37,0,1,3,1
31,25,313,471,0,14,59,105,24,0,5,3,1
38,26,431,497,1,10,27,272,19,0,5,3,1
26,27,295,80,0,12,17,87,8,0,3,3,1
40,16,389,92,1,11,27,214,17,1,2,3,1
32,21,577,27,1,15,48,96,28,0,5,3,1
29,29,304,165,0,11,60,236,4,1,5,3,1
21,17,179,95,1,13,20,290,6,0,2,3,1
28,18,699,477,0,14,42,254,27,1,2,3,1
20,9,341,494,1,16,41,164,56,1,3,3,1
23,23,361,208,1,16,40,184,70,1,1,3,1
21,15,706,432,1,16,26,111,67,1,3,3,1
27,14,169,386,0,10,40,85,95,1,4,3,1
29,23,448,265,0,16,64,67,68,1,5,3,1
28,18,637,480,0,16,59,146,52,0,5,3,1
36,10,586,368,0,13,29,71,95,1,1,3,1
21,20,625,13,0,12,60,267,47,0,5,3,1
39,18,380,55,0,13,56,244,73,1,3,3,1
21,22,695,59,0,11,57,271,38,1,1,3,1
33,25,631,334,1,16,51,65,12,0,3,3,1
21,12,234,59,1,16,62,154,36,0,5,3,1
25,27,112,487,1,12,62,114,97,0,3,3,1
36,27,216,108,0,12,69,81,20,1,3,3,1
32,27,394,163,1,14,10,63,96,1,1,3,1
40,16,430,428,1,12,54,143,23,0,2,3,1
30,24,247,194,1,16,76,127,21,0,3,3,1
26,13,356,164,1,11,77,220,80,0,1,3,1
27,12,35,146,1,12,36,94,22,1,1,3,1
28,26,511,220,1,10,17,159,7,0,3,3,1
36,20,543,130,1,13,25,207,6,1,3,3,1
23,26,437,316,0,15,50,206,54,0,4,3,1
29,18,326,91,1,14,65,179,86,1,1,3,1
40,9,118,479,0,13,24,287,86,1,2,3,1
27,15,425,195,0,16,48,125,77,0,2,3,1
21,16,679,497,1,11,10,236,100,1,2,3,1
40,22,294,435,1,10,80,111,26,1,5,3,1
24,16,553,122,0,13,58,228,32,0,1,3,1
28,16,559,129,1,15,51,138,5,1,3,3,1
20,13,427,499,0,14,49,182,86,0,5,3,1
26,19,112,499,0,16,79,60,35,1,5,3,1
22,26,89,284,1,15,71,144,28,0,4,3,1
37,24,365,269,1,12,71,80,34,1,4,3,1
33,29,315,207,0,15,74,285,46,1,3,3,1
29,22,348,37,0,13,46,105,28,0,2,3,1
27,20,607,273,0,16,71,130,97,1,1,3,1
37,24,463,375,1,10,39,102,29,0,3,3,1
25,10,673,419,0,12,45,142,40,1,1,3,1
22,12,451,354,0,11,60,211,8,1,5,3,1
32,9,239,451,0,12,71,86,99,1,2,3,1
32,16,571,137,1,16,19,139,56,1,3,3,1
31,15,633,411,0,16,27,261,55,0,1,3,1
27,26,711,301,1,15,46,242,100,1,5,3,1
31,25,559,383,1,10,64,228,30,0,1,3,1
21,21,685,46,1,10,33,284,16,0,4,3,1
29,20,406,430,1,11,43,68,70,0,1,3,1
22,15,542,133,1,10,59,177,27,1,5,3,1
29,16,449,248,1,11,28,250,38,0,4,3,1
28,13,565,195,0,15,61,163,100,0,1,3,1
35,16,331,355,1,10,39,165,90,1,3,3,1
30,27,322,235,0,11,65,162,74,1,1,3,1
25,22,463,70,0,11,30,265,47,1,3,3,1
20,17,212,225,0,12,75,69,85,0,3,3,1
36,23,447,305,1,12,13,249,48,1,1,3,1
21,10,644,489,0,12,56,242,63,0,1,3,1
40,24,418,492,1,15,68,86,20,0,1,3,1
26,18,403,389,1,12,68,195,5,0,2,3,1
32,12,77,108,1,14,19,125,20,0,3,3,1
29,13,103,218,0,11,22,186,18,1,2,3,1
40,26,349,222,0,10,17,115,75,1,2,3,1
40,26,231,175,0,10,61,131,55,0,1,3,1
34,23,135,259,1,13,60,275,51,0,1,3,1
32,10,594,394,0,15,52,205,12,0,2,3,1
29,18,319,210,0,16,61,272,46,1,3,3,1
22,10,27,373,1,13,56,235,37,0,5,3,1
23,11,507,123,1,12,47,222,6,0,1,3,1
30,11,419,178,1,15,22,181,29,1,1,3,1
33,28,345,233,0,10,17,233,89,1,2,3,1
40,13,519,70,0,16,67,279,52,1,3,3,1
30,23,453,285,1,12,13,294,79,0,1,3,1
29,15,334,80,0,10,15,173,17,1,2,3,1
32,17,230,31,1,10,64,251,9,0,3,3,1
40,15,242,91,0,15,63,260,12,1,4,3,1
20,10,525,218,1,14,36,226,87,0,5,3,1
35,18,579,21,1,16,41,69,68,0,5,3,1
33,9,613,74,0,13,70,283,37,0,3,3,1
36,25,447,92,0,12,59,112,57,1,5,3,1
29,21,269,393,1,12,49,287,3,0,1,3,1
33,25,472,440,0,14,15,91,62,1,2,3,1
36,30,194,112,0,16,60,277,65,0,1,3,1
40,16,318,238,0,12,77,230,36,1,5,3,1
34,26,655,488,1,14,75,62,15,0,5,3,1
23,26,59,184,1,12,22,93,64,0,4,3,1
37,24,177,312,1,15,54,98,86,0,2,3,1
35,11,90,287,0,14,33,114,42,1,2,3,1
30,22,153,263,0,14,41,205,87,1,4,3,1
31,21,605,252,1,13,23,149,15,1,4,3,1
39,20,283,156,0,11,60,135,66,0,4,3,1
28,26,416,77,1,15,13,161,91,1,5,3,1
23,24,638,463,1,15,12,286,54,0,5,3,1
22,23,250,492,0,12,18,77,5,0,1,3,1
39,27,64,218,1,11,13,118,88,1,4,3,1
35,21,602,404,0,12,14,211,70,0,4,3,1
31,26,81,212,1,12,64,124,35,0,5,3,1
32,19,722,117,1,13,52,255,32,0,3,3,1
21,26,527,400,1,13,71,258,42,1,2,3,1
24,28,29,145,1,16,25,214,72,1,5,3,1
26,20,354,63,1,16,46,100,62,1,2,3,1
28,12,497,220,0,11,23,290,66,1,2,3,1
30,11,32,183,0,15,51,79,49,1,1,3,1
35,15,427,219,1,14,45,237,24,0,5,3,1
40,27,181,30,0,16,67,161,29,1,1,3,1
25,26,315,75,0,13,55,103,28,1,3,3,1
22,20,33,301,0,16,40,81,38,0,5,3,1
31,14,215,459,1,13,37,206,43,1,5,3,1
23,28,232,22,1,13,51,279,80,1,4,3,1
35,15,185,63,0,10,46,269,37,1,2,3,1
27,9,54,14,1,13,21,151,58,1,2,3,1
38,24,184,379,0,12,65,116,53,0,4,3,1
20,14,648,175,1,10,74,177,1,1,2,3,1
37,15,484,324,1,10,74,147,83,1,3,3,1
30,20,186,94,1,14,41,195,66,1,4,3,1
32,14,317,440,0,11,33,74,85,1,3,3,1
29,14,404,273,1,13,29,98,97,0,2,3,1
34,10,495,195,1,13,60,118,54,0,3,3,1
40,16,192,28,0,14,10,264,68,1,5,3,1
29,15,214,249,0,10,19,67,51,0,4,3,1
36,22,535,54,0,13,50,181,64,0,1,3,1
40,16,662,370,1,14,55,170,26,0,3,3,1
