temperatura;amonia;idade;peso;sexo;fotoperiodo;ruido;luz;umidade;infeccoes;animais_por_gaiola;risco
29;25;553;355;0;12;27;208;44;1;3;8
25;30;313;329;1;13;27;147;86;1;1;8
32;11;271;238;0;10;45;233;62;0;1;5
37;24;668;53;0;14;55;222;47;0;1;7
40;15;355;379;0;10;19;121;69;0;4;7
22;17;68;388;0;12;30;287;26;0;5;8
24;10;278;461;0;10;70;286;85;1;2;9
37;29;223;336;1;11;41;145;62;1;1;4
34;28;562;19;0;12;32;213;16;1;3;8
38;23;641;153;0;11;36;219;21;0;3;4
40;12;414;237;1;11;65;203;43;1;4;5
22;14;563;443;1;13;76;82;57;1;5;6
27;23;150;437;0;16;14;188;75;1;2;3
37;21;332;431;1;11;70;136;84;0;1;6
38;19;533;84;1;16;42;148;50;0;1;8
35;25;39;261;0;10;71;115;88;0;2;9
28;13;627;375;0;14;78;293;25;1;2;7
30;15;699;176;1;15;78;270;89;1;1;8
28;16;677;43;1;15;41;242;15;1;5;8
31;23;519;266;0;14;44;68;1;0;2;9
31;28;92;164;1;11;57;275;71;0;2;4
35;11;524;44;0;15;71;297;70;0;4;7
20;24;492;284;0;13;71;214;90;1;5;9
28;30;692;86;0;10;63;167;73;0;2;3
27;19;616;408;0;15;42;75;62;0;1;7
31;25;341;155;1;12;43;299;43;0;5;3
27;14;153;12;1;15;78;139;20;1;1;3
22;26;317;198;0;13;62;165;33;0;1;6
24;26;420;264;0;11;25;90;69;1;3;6
30;22;340;318;0;14;70;73;64;1;1;3
34;9;88;197;1;16;37;161;63;0;2;4
21;26;373;281;0;14;24;268;69;0;3;5
39;29;524;329;0;16;79;92;61;1;1;7
30;27;23;286;0;12;78;254;57;1;5;6
32;19;603;181;1;14;79;234;2;0;3;9
21;18;660;402;0;15;34;158;10;1;2;8
20;14;59;443;1;15;34;229;0;0;3;9
24;22;631;222;0;10;54;176;81;0;1;9
22;17;275;192;1;13;25;84;61;0;3;8
35;23;184;205;1;14;56;251;96;0;2;7
29;20;487;112;1;11;26;76;3;0;2;8
33;20;486;45;1;14;12;254;92;1;1;4
34;23;244;399;1;12;11;269;9;0;5;6
32;10;260;152;1;14;72;75;7;0;4;5
26;14;284;29;0;12;46;287;98;1;5;8
28;25;185;413;1;15;79;206;74;1;5;5
34;11;582;429;0;15;70;106;59;0;5;9
20;30;277;265;0;16;20;283;97;1;1;8
24;24;146;342;0;14;21;180;32;1;2;4
23;12;534;77;1;15;45;112;74;0;3;8
27;23;344;72;0;11;50;80;63;0;2;9
21;28;573;30;1;10;46;259;14;1;3;8
23;24;251;369;1;12;20;78;45;0;5;6
29;24;478;210;0;10;25;168;61;0;5;3
20;29;399;396;1;10;33;188;22;1;1;5
28;16;459;159;0;13;60;154;26;1;5;3
31;20;619;369;0;14;16;242;96;1;5;5
34;26;461;374;0;15;14;156;0;1;5;5
23;9;405;359;0;12;34;122;98;1;4;5
37;28;217;30;0;10;31;236;48;1;2;4
20;22;46;482;1;14;50;261;8;0;5;4
26;18;156;161;1;12;38;202;65;0;1;8
22;18;367;26;1;11;22;214;57;0;1;3
20;20;561;25;1;15;65;210;67;0;5;7
39;16;669;472;1;11;40;281;98;1;4;6
37;12;502;335;0;12;11;219;36;1;4;8
22;24;390;247;1;13;37;233;30;1;4;4
40;27;518;466;0;12;11;144;74;1;5;3
23;23;96;343;0;12;40;119;71;0;1;3
20;25;45;68;0;16;34;275;38;0;4;4
26;17;390;70;0;16;10;254;60;1;1;4
31;20;274;373;1;10;65;162;44;1;4;3
32;21;235;315;0;16;73;119;53;0;2;7
20;15;21;474;1;12;40;155;9;0;4;4
34;22;707;109;0;12;56;247;93;1;3;9
38;18;549;193;0;12;37;215;97;1;2;8
22;19;725;22;1;12;44;160;41;0;3;4
22;20;570;254;0;15;34;179;79;1;2;3
33;26;194;276;1;15;51;193;76;1;1;4
20;15;220;79;1;16;16;68;83;0;5;5
32;29;482;320;0;15;10;220;89;0;5;9
31;19;637;329;0;13;20;93;62;0;2;8
38;9;36;75;0;12;78;82;85;1;2;6
23;22;698;493;0;13;74;72;8;0;3;7
33;24;198;180;0;10;23;109;74;0;1;3
27;28;439;153;0;14;38;221;43;0;4;9
30;26;396;441;0;11;43;255;15;1;4;3
24;12;568;362;1;16;20;263;3;0;4;5
33;19;82;348;0;13;50;258;47;0;1;5
35;9;168;82;1;10;69;245;70;1;2;8
39;11;298;491;1;11;14;177;44;0;2;6
38;26;655;178;0;14;23;189;0;0;3;4
23;17;277;97;1;10;76;82;82;1;2;5
21;19;483;420;1;14;65;125;91;0;2;6
25;14;118;40;1;12;49;227;59;1;5;7
36;13;687;267;0;12;69;281;7;0;2;9
24;10;489;268;1;16;16;217;58;1;3;6
38;16;580;295;1;13;76;129;32;0;1;3
26;24;472;467;1;11;14;80;88;1;3;9
29;20;680;33;1;13;30;287;87;0;2;8
37;29;84;281;1;14;42;93;89;0;3;5
30;22;710;391;0;10;44;130;58;0;4;4
22;28;296;91;0;13;44;237;66;0;3;5
26;15;663;437;1;10;64;217;73;1;4;4
39;25;327;43;0;14;27;151;1;0;3;9
22;29;310;217;1;13;57;236;31;0;4;6
32;12;518;480;0;16;53;75;80;0;1;9
38;21;614;350;1;12;66;96;18;1;4;3
31;13;103;453;0;12;59;287;94;0;4;9
21;21;170;236;1;12;52;137;64;0;1;9
20;16;288;149;0;10;71;188;50;0;2;8
25;30;467;441;1;11;58;165;37;0;5;3
35;21;683;445;1;12;57;212;55;1;1;3
35;29;319;153;1;13;72;86;0;0;1;9
20;21;480;319;0;13;44;81;1;1;1;6
23;16;475;487;0;16;61;283;83;0;1;9
34;20;532;86;0;11;18;73;81;0;4;3
25;19;202;108;0;16;59;226;83;0;2;5
36;20;42;422;1;13;75;169;8;1;4;6
36;14;309;78;1;16;40;230;38;1;4;8
34;11;697;406;0;14;18;69;35;0;4;7
37;25;443;374;0;15;22;132;22;0;4;6
32;11;359;204;0;16;68;160;97;0;2;7
23;19;155;119;1;10;56;109;84;0;4;8
38;28;233;147;1;12;49;82;56;0;5;6
30;18;275;224;0;11;58;84;9;1;1;9
33;11;550;32;1;15;43;125;23;0;1;8
22;9;544;412;1;14;12;162;86;0;1;8
24;24;392;455;0;11;61;61;75;0;2;8
35;28;713;374;0;14;42;193;44;0;5;8
38;17;268;57;0;16;25;90;18;0;3;6
20;17;421;346;0;14;51;185;57;0;4;8
39;10;241;41;1;14;57;290;86;1;2;4
29;9;213;111;0;15;57;238;56;0;1;4
37;19;226;317;1;12;36;178;82;0;2;8
26;21;456;205;1;14;37;296;82;0;1;5
38;17;685;484;0;13;20;103;90;0;5;4
21;11;61;367;1;11;58;169;34;1;1;8
20;17;600;388;1;16;39;297;87;0;4;3
20;25;470;244;1;15;71;149;70;1;4;3
40;21;411;214;1;16;44;292;58;1;3;9
20;25;417;66;0;15;27;185;60;1;1;4
24;27;236;439;1;10;65;214;38;1;2;7
30;17;317;406;0;15;39;123;55;0;3;7
36;29;358;100;0;16;70;206;83;1;5;6
34;10;260;87;1;13;70;112;5;1;1;7
26;28;630;352;0;15;30;282;65;0;4;3
30;16;486;273;0;14;10;61;83;0;2;6
33;15;151;223;0;13;45;96;64;1;4;9
33;14;401;310;1;12;35;225;49;0;4;4
32;21;374;378;0;11;50;175;96;1;2;7
29;17;406;164;1;11;78;179;83;1;2;6
23;12;606;65;0;15;38;199;32;1;5;4
28;25;226;147;0;15;39;86;26;1;3;4
30;17;104;182;0;10;62;101;83;0;3;8
38;11;441;223;0;12;58;228;50;0;4;3
30;11;185;150;1;10;71;126;85;0;2;6
37;22;687;175;1;12;30;163;59;0;1;5
28;9;91;242;0;16;61;207;12;1;2;6
35;28;710;67;0;15;23;232;21;0;5;6
22;17;125;284;1;13;31;221;80;0;3;8
30;26;655;299;1;16;57;277;94;0;5;4
21;16;620;161;0;12;10;225;18;1;5;3
38;22;678;323;0;10;24;274;3;0;4;4
26;27;40;371;1;15;56;225;83;0;1;4
28;11;370;397;1;14;48;83;10;1;4;7
32;11;605;19;0;15;73;239;22;1;2;9
34;22;235;415;0;13;46;102;87;0;5;7
35;21;567;400;1;10;70;110;15;1;3;4
34;27;320;373;1;14;79;95;1;1;2;5
27;11;286;404;1;12;46;283;26;1;1;5
36;19;237;126;1;13;37;299;79;0;3;6
37;28;67;50;0;12;42;84;81;0;2;9
39;24;253;278;0;15;37;228;60;1;4;3
28;22;146;400;0;13;61;175;83;1;1;6
36;21;434;280;1;16;69;300;92;0;4;3
30;25;325;497;1;11;22;175;37;1;1;5
27;9;699;259;0;10;42;70;47;1;3;5
20;15;655;461;1;14;52;236;56;1;2;4
40;9;300;249;1;10;49;293;44;0;5;7
38;19;525;170;0;12;80;221;46;0;1;8
23;19;675;25;1;12;16;82;78;1;2;8
24;28;647;473;1;12;26;181;55;1;5;7
23;23;29;244;0;14;41;239;7;0;3;8
38;11;318;487;1;10;17;159;83;1;2;6
20;9;30;64;0;15;28;157;73;1;4;3
38;10;430;420;0;14;52;164;47;1;5;8
33;29;122;70;1;15;70;180;85;1;5;8
34;29;618;497;1;10;67;159;35;1;3;7
36;23;579;99;0;12;60;217;26;1;5;9
40;12;593;82;1;11;64;84;75;1;3;7
35;29;113;123;1;16;80;297;35;0;4;9
40;21;478;313;1;14;69;148;36;0;1;9
34;26;598;329;1;12;63;131;27;0;3;8
32;13;295;64;1;13;14;277;16;0;3;4
32;9;341;499;0;15;15;65;4;1;4;8
38;29;224;439;1;12;73;165;1;1;3;4
31;21;724;482;1;15;12;75;83;1;2;3
26;10;537;424;0;11;14;244;17;0;4;6
35;22;90;283;1;13;72;84;8;0;4;6
22;27;730;249;0;14;69;109;94;0;1;9
28;21;202;75;1;12;80;294;57;0;5;6
40;24;102;265;0;11;17;233;20;1;2;4
27;15;175;355;1;16;55;86;58;0;4;5
34;28;668;393;0;11;26;272;7;1;4;5
35;23;278;270;1;12;21;183;14;0;1;3
32;25;700;100;1;13;10;223;91;0;4;4
40;16;204;477;0;13;25;136;33;1;1;9
40;16;412;475;0;10;76;277;0;1;2;5
38;14;291;496;1;11;62;131;80;0;4;8
32;27;91;201;1;16;68;144;100;0;3;7
34;17;623;332;0;15;66;260;99;1;4;9
27;11;268;123;0;14;28;183;71;1;5;9
22;24;642;483;1;14;75;64;37;1;4;3
34;25;685;289;0;11;25;168;10;1;1;5
20;27;337;455;1;12;60;89;37;0;2;4
35;24;356;464;0;11;48;286;42;1;4;7
24;10;459;303;0;10;35;288;53;1;2;5
21;26;639;347;0;13;68;102;8;1;2;4
24;9;722;52;1;14;25;166;22;0;5;9
28;29;291;121;1;10;49;222;100;1;4;3
37;15;606;275;0;12;60;216;86;1;2;4
24;15;575;244;0;13;37;233;76;1;4;4
37;17;231;450;1;11;43;157;25;0;4;3
40;10;409;237;0;13;73;196;3;0;5;3
25;30;393;281;1;13;78;194;10;0;2;3
30;26;463;125;0;10;24;172;58;0;2;3
33;14;68;184;0;16;62;245;95;0;1;9
32;23;406;128;1;16;23;105;2;0;1;5
22;19;151;207;1;12;43;177;59;0;4;8
37;9;492;452;1;14;69;247;33;1;5;5
37;12;115;242;1;13;29;261;36;0;1;6
21;21;626;391;0;14;47;132;8;0;5;5
29;14;268;101;0;10;17;122;97;1;4;4
26;12;631;80;0;15;80;250;21;0;3;3
21;12;622;293;1;14;38;262;92;1;4;8
24;25;345;88;0;15;16;169;0;1;1;5
40;13;453;467;0;13;48;134;20;0;1;6
31;14;511;31;0;15;49;177;96;1;1;5
27;20;662;315;1;16;27;68;29;1;1;7
30;21;225;244;1;10;29;124;11;1;1;4
33;19;526;152;1;14;76;95;33;0;2;9
29;10;468;328;0;15;60;285;96;1;1;5
40;12;517;50;0;15;16;271;20;1;4;6
30;22;518;270;1;15;15;199;52;0;5;5
23;13;624;268;1;10;76;236;31;0;2;4
36;28;538;171;1;15;48;223;85;1;2;6
21;18;588;11;0;15;70;138;83;0;3;6
22;28;318;419;1;14;30;98;50;0;2;8
24;25;146;433;1;13;15;131;33;1;4;8
33;14;401;324;1;14;60;108;80;0;5;9
37;13;58;427;1;12;73;299;32;1;3;9
23;12;572;59;1;14;29;296;63;0;5;6
37;30;36;306;1;16;46;293;81;1;4;6
33;26;457;28;1;10;17;188;45;0;1;9
40;15;594;183;0;13;22;259;67;0;5;7
36;26;434;436;1;14;66;282;81;1;1;4
30;29;250;305;1;11;23;179;7;0;1;9
20;9;73;262;0;13;26;249;78;1;3;7
36;10;370;347;0;11;44;240;81;1;4;9
25;16;214;84;0;13;57;92;43;0;4;4
33;16;123;247;0;12;76;131;57;0;4;9
27;25;189;218;1;10;55;215;94;0;5;5
31;26;427;64;1;10;13;198;36;0;5;5
37;10;248;455;0;16;34;270;82;1;1;9
27;12;484;40;0;10;71;106;37;1;5;9
35;16;106;307;1;12;57;281;87;0;2;8
26;16;539;146;0;11;19;159;40;1;4;5
29;20;401;256;1;11;68;60;51;0;2;8
35;17;281;28;0;10;67;187;15;0;4;6
29;10;160;390;1;12;23;254;25;0;3;9
31;28;47;249;1;14;24;103;42;0;3;5
28;12;459;423;0;10;16;131;22;0;2;3
20;28;380;389;1;12;32;123;66;0;1;7
31;24;372;477;1;13;74;141;39;1;4;4
32;12;217;247;0;12;32;201;93;0;5;4
32;14;120;260;1;16;44;90;94;1;2;7
36;24;242;161;0;12;67;111;63;1;5;7
23;17;416;377;1;14;51;265;59;1;2;4
38;13;144;441;0;12;34;93;39;0;5;4
20;27;701;127;1;11;54;131;27;1;5;7
34;17;631;154;1;16;47;165;13;0;1;4
29;14;298;150;1;12;26;203;75;0;1;3
25;25;383;234;1;12;76;239;65;0;4;5
33;12;73;189;0;12;47;174;65;1;1;4
25;29;246;30;1;10;76;180;37;1;5;9
26;9;197;468;1;14;19;207;33;1;1;7
39;23;160;488;1;16;39;210;42;0;2;8
22;9;260;270;0;13;22;148;4;0;2;7
22;20;216;191;1;13;26;268;26;0;3;6
30;24;97;474;1;11;40;299;62;0;2;8
40;22;452;283;0;10;61;170;39;0;1;5
33;13;540;314;1;10;21;189;43;0;5;6
34;12;175;451;0;10;42;175;51;1;1;6
33;16;433;380;1;16;32;276;100;1;3;9
31;10;721;203;1;11;19;224;6;0;1;3
27;14;291;167;0;12;53;223;68;1;5;7
33;30;223;55;0;16;65;209;29;1;1;8
31;27;113;297;1;12;35;266;59;0;1;3
37;15;34;197;0;16;24;73;23;0;3;9
34;19;272;62;1;11;77;76;29;1;4;7
38;23;451;342;1;14;78;209;100;1;3;6
37;19;547;82;1;15;45;173;3;0;1;3
22;17;630;357;1;12;38;237;81;0;3;8
36;12;84;38;1;13;50;163;19;0;4;4
28;27;72;337;1;13;45;213;55;0;1;8
28;27;450;111;0;14;12;175;30;1;1;6
20;18;127;288;0;14;45;221;12;0;4;3
24;15;334;295;1;14;61;191;67;0;5;7
23;18;493;250;0;15;40;224;72;0;5;8
31;20;282;413;0;15;77;201;64;1;4;9
28;21;405;68;0;11;52;282;79;1;1;6
34;13;69;19;1;13;14;299;37;1;3;5
31;30;191;211;0;12;12;247;31;0;1;5
24;20;129;316;1;11;58;189;27;0;2;7
38;30;257;127;0;12;59;64;34;0;5;8
23;30;393;232;0;10;23;234;64;1;2;4
32;12;168;468;1;12;23;72;10;0;1;8
20;25;587;499;0;14;36;145;8;0;4;4
21;10;282;22;0;15;54;272;38;1;2;3
29;11;116;122;1;11;75;166;22;0;5;4
30;26;199;255;1;16;13;223;77;0;1;8
24;28;395;419;0;15;10;140;39;1;5;8
20;9;671;49;0;10;30;188;4;1;1;4
37;13;476;253;1;13;38;194;18;0;2;6
33;30;203;221;0;13;45;184;82;0;1;6
31;9;43;159;0;13;75;189;28;1;5;8
31;24;421;105;0;15;61;112;80;0;1;7
35;22;255;329;0;16;18;290;15;0;3;7
33;17;487;225;1;12;70;181;56;0;1;4
26;22;84;464;0;12;62;104;46;0;3;8
21;10;182;326;0;10;50;118;46;1;4;7
30;18;366;45;0;13;41;206;67;0;4;8
38;11;297;132;1;12;38;117;91;0;4;4
33;11;354;76;1;16;38;222;9;0;5;8
39;9;727;157;0;15;15;206;79;1;5;4
38;17;321;167;1;13;52;260;78;0;1;8
33;16;557;264;0;15;24;265;65;0;2;7
27;20;641;122;0;15;44;155;57;0;5;9
27;30;644;166;1;14;55;226;20;0;2;6
39;22;86;455;1;16;24;214;100;0;2;5
20;19;600;303;1;13;22;170;50;0;1;3
24;9;207;194;1;16;34;281;28;1;2;3
35;28;299;47;0;14;79;119;69;0;3;4
31;28;80;322;0;11;33;239;99;0;1;3
36;14;467;346;0;13;28;149;100;0;5;4
23;17;546;466;0;12;22;171;89;1;5;6
29;9;504;237;0;14;13;63;41;0;4;8
36;9;485;404;0;13;33;244;56;0;2;9
39;16;230;237;0;12;32;217;34;0;1;8
24;19;562;198;0;11;33;87;16;0;3;6
39;14;666;360;0;13;48;154;24;1;3;3
36;13;100;139;0;11;27;282;89;1;3;3
20;21;553;334;1;16;20;223;29;1;2;4
23;19;558;230;1;14;69;206;97;0;3;8
20;27;362;378;1;13;64;66;95;0;1;7
35;15;238;485;1;16;14;61;40;1;2;8
40;12;405;109;1;14;59;261;80;0;4;5
30;28;70;62;0;11;33;298;48;1;2;7
23;16;201;154;1;13;46;63;68;1;2;7
20;12;263;43;1;11;44;225;73;0;5;4
34;25;687;493;1;10;46;163;69;1;2;4
20;26;641;470;1;10;54;81;19;1;5;3
33;30;325;415;0;16;45;72;90;0;5;6
23;29;530;254;0;16;55;276;55;1;1;7
38;13;337;279;0;13;76;169;2;0;5;8
28;29;288;235;1;13;44;62;38;1;1;3
29;17;258;239;0;13;51;167;29;0;2;8
25;28;253;265;1;14;78;119;80;1;3;9
22;19;690;349;1;12;41;151;36;0;4;7
36;19;427;132;1;15;12;122;97;0;1;9
20;19;126;257;1;12;64;262;83;1;2;3
39;27;396;137;0;12;55;251;31;0;4;4
22;12;563;498;1;14;14;147;16;0;2;7
21;11;45;20;1;14;14;173;98;0;5;6
38;22;436;333;1;10;74;195;9;1;3;4
23;23;324;258;1;11;66;94;6;0;2;6
26;29;273;293;1;13;56;149;4;0;2;7
31;14;504;308;1;13;71;186;45;1;5;3
37;26;242;252;1;12;46;185;35;1;3;3
35;24;511;370;0;10;69;249;51;0;3;4
24;20;57;90;1;10;47;233;52;0;4;6
31;25;157;121;1;14;52;207;82;0;3;3
31;29;109;292;0;14;14;255;83;1;2;3
28;28;700;267;1;11;64;123;85;1;4;7
40;15;679;423;0;13;58;101;34;1;3;6
40;27;406;115;1;12;60;264;43;0;5;5
35;19;529;335;0;13;50;65;54;1;2;3
28;26;360;195;0;16;15;133;18;1;4;9
39;30;160;58;1;12;21;279;79;1;5;7
34;29;690;303;0;11;11;196;61;0;1;3
20;10;108;370;1;10;61;192;70;1;5;6
21;25;479;43;0;10;65;86;31;1;4;4
38;23;31;59;1;15;62;98;85;0;2;4
28;22;508;452;0;11;75;123;61;1;3;3
32;22;556;40;0;12;11;140;27;0;5;8
28;25;231;443;0;10;53;281;71;0;5;4
36;20;574;423;1;10;22;157;82;0;5;5
25;29;97;95;0;12;36;192;87;0;5;9
26;23;587;214;1;14;74;131;60;0;5;8
29;19;503;237;1;15;77;243;13;1;5;9
37;14;583;471;1;16;53;197;91;0;5;9
40;20;148;350;1;16;32;184;18;1;1;7
36;9;270;288;0;14;20;162;69;0;3;8
25;24;313;423;1;10;54;268;35;0;4;3
37;14;223;117;1;11;59;236;66;1;3;3
37;17;430;166;1;13;54;237;77;1;5;3
21;29;686;317;0;11;24;222;6;0;1;6
20;25;306;446;1;16;57;297;21;0;5;3
23;23;232;472;0;11;42;72;58;0;2;9
20;25;342;10;0;10;15;295;49;1;2;9
26;19;271;326;1;16;40;182;32;1;1;9
24;21;683;478;1;11;44;292;31;1;4;7
26;14;691;281;1;14;23;236;67;0;5;3
31;14;326;380;0;16;17;268;9;0;1;4
22;29;683;193;0;14;31;288;64;0;2;9
22;17;490;460;1;11;49;156;11;0;4;7
23;27;142;176;1;12;18;106;19;1;4;9
37;22;193;300;1;11;49;151;76;1;4;5
35;20;708;305;1;16;29;191;7;0;1;8
27;25;597;262;0;10;49;277;4;0;2;5
25;25;572;457;1;15;44;267;39;0;4;8
20;28;31;421;1;12;80;90;27;0;1;3
40;10;135;251;1;16;47;240;97;0;3;7
37;19;154;432;1;12;26;153;32;1;4;7
29;30;635;483;0;15;71;114;74;1;1;8
37;29;126;125;0;14;37;123;23;0;1;6
30;24;437;153;0;13;54;117;89;1;3;6
21;11;414;478;1;11;59;164;34;1;4;3
28;18;439;442;1;14;19;272;45;1;2;5
28;22;238;187;1;10;80;273;45;0;3;3
33;23;224;303;1;13;50;193;14;0;5;5
36;17;345;227;0;12;20;77;20;0;3;5
23;23;109;257;1;13;57;223;57;1;2;8
33;27;460;96;1;11;53;84;74;1;1;8
40;15;727;280;1;11;78;170;69;0;5;3
26;13;434;335;0;11;69;170;57;0;1;9
31;20;55;344;0;13;11;259;9;0;3;7
40;16;722;173;0;15;67;285;97;1;2;7
27;25;684;86;1;16;22;290;20;1;2;8
39;16;412;371;0;15;49;105;9;0;2;5
30;23;79;314;0;15;34;100;59;0;3;7
35;30;492;84;1;14;41;153;9;0;1;4
20;18;497;164;1;10;18;92;43;1;5;7
26;23;28;314;0;14;67;118;63;0;4;5
21;14;268;31;1;14;40;245;98;1;3;8
23;15;148;85;1;16;20;72;38;0;3;6
35;16;410;271;1;13;11;211;96;0;3;5
22;26;261;83;0;10;14;230;10;1;2;3
35;29;703;33;0;12;23;94;67;1;1;6
26;30;412;488;1;12;71;168;43;0;4;4
25;15;42;204;1;11;77;251;41;0;3;7
38;12;322;163;1;14;50;197;87;0;4;6
27;12;709;198;1;13;12;283;15;1;5;7
37;25;175;381;0;10;18;146;64;1;2;7
22;10;654;492;1;11;15;261;45;0;5;8
23;25;492;89;0;16;37;116;38;0;4;9
33;12;33;222;0;14;15;135;74;1;3;6
25;13;364;118;1;14;62;70;28;1;4;8
36;23;413;40;1;15;77;221;12;1;3;9
27;11;286;262;0;14;36;286;84;0;5;7
29;26;384;74;1;11;25;132;65;1;5;3
26;27;256;190;0;16;54;273;12;0;5;7
29;25;288;281;0;11;13;91;29;0;4;8
34;21;333;354;0;12;16;66;89;0;2;3
39;29;692;382;1;13;28;210;21;1;3;8
38;14;229;473;1;16;44;179;4;1;4;7
25;11;416;44;0;16;13;87;50;0;3;3
38;20;420;131;1;15;17;216;54;0;3;4
21;19;121;159;1;14;77;190;90;1;3;6
24;18;189;82;1;13;33;104;34;0;3;7
30;13;499;465;1;11;18;233;7;0;1;9
23;18;603;354;0;15;52;277;10;0;4;5
25;25;488;498;0;14;56;108;29;0;5;4
22;24;72;79;0;10;69;97;13;0;5;5
23;10;209;460;1;10;20;209;74;0;4;4
34;28;151;302;1;11;33;247;62;0;4;6
40;29;302;114;0;12;49;191;18;0;4;3
22;19;505;233;0;14;59;219;82;1;1;7
20;20;623;394;1;13;45;149;92;0;5;7
35;11;545;276;0;10;61;253;68;1;1;9
27;11;725;71;0;12;22;87;84;0;5;9
27;29;129;286;0;13;30;217;41;1;1;7
20;17;534;28;0;11;63;160;73;1;4;8
23;25;657;428;0;15;22;276;32;0;1;4
34;30;696;204;1;13;56;98;9;1;2;5
32;16;46;291;0;15;56;249;69;0;4;9
29;18;579;28;1;11;29;66;20;1;5;5
36;21;727;381;1;12;39;88;49;1;1;5
23;20;599;121;1;13;58;279;23;0;5;6
37;25;415;442;0;11;16;170;51;0;5;3
37;29;383;109;0;14;30;287;43;1;1;9
40;25;131;491;1;10;73;109;95;0;5;5
27;28;228;25;0;14;40;167;86;1;1;7
24;16;27;460;0;10;58;94;82;1;1;8
33;17;355;339;0;12;11;295;14;0;3;9
32;22;178;220;0;10;70;220;54;1;1;3
28;13;636;86;1;12;15;262;71;0;5;3
40;28;66;260;0;12;60;246;97;0;2;3
27;25;717;182;0;10;19;117;66;1;3;8
37;25;476;299;0;16;52;268;15;1;1;4
25;18;691;407;1;10;68;257;15;1;2;9
33;15;179;328;0;14;53;169;48;1;2;3
33;27;317;419;1;16;38;86;32;1;2;5
27;25;308;440;0;12;16;269;49;0;2;5
40;29;645;332;1;16;31;186;49;1;2;7
20;28;339;164;0;14;53;69;95;0;2;9
27;24;155;206;1;10;45;106;81;0;1;3
35;11;636;388;0;12;35;134;73;0;2;9
29;24;666;486;1;14;34;126;1;0;5;9
31;11;547;328;0;15;48;78;19;0;3;8
33;27;63;124;1;13;54;139;18;1;5;5
29;19;169;343;1;14;15;179;45;1;2;4
33;10;556;350;0;16;45;201;49;0;1;5
35;10;361;107;0;11;56;107;26;0;5;5
26;28;566;485;1;14;67;181;88;1;1;4
27;25;604;358;1;13;52;84;87;1;2;4
27;24;413;406;1;15;41;146;77;1;5;8
36;15;251;460;1;12;17;133;96;1;2;4
34;28;217;288;0;13;42;178;81;1;4;6
39;18;678;406;1;13;64;93;0;1;3;5
24;16;330;356;0;12;42;247;13;1;3;9
34;21;170;440;0;10;69;257;53;0;4;8
27;30;166;299;0;13;60;96;35;0;1;9
36;30;630;72;0;14;73;89;18;0;1;7
22;9;240;116;1;15;67;168;28;1;2;7
24;19;295;263;1;12;32;177;95;0;2;3
38;12;93;199;1;12;23;64;0;0;1;4
20;18;243;120;1;14;64;225;86;0;5;4
37;23;306;28;0;11;22;122;57;0;2;4
20;13;676;400;0;12;64;81;37;0;3;8
34;18;248;91;1;16;68;123;9;0;4;5
40;24;682;292;0;10;16;123;84;0;5;4
23;23;343;288;0;12;61;173;96;1;5;6
22;29;63;497;1;10;70;122;49;0;3;9
33;13;37;104;1;14;24;206;54;0;5;3
29;17;452;173;0;15;44;125;98;0;2;4
39;28;465;122;1;16;38;245;84;1;1;7
21;26;295;307;0;11;80;246;4;1;1;4
25;17;610;179;0;10;67;185;1;1;4;3
26;17;210;123;1;16;64;264;82;0;1;7
39;29;505;383;1;10;63;220;78;1;4;9
35;25;118;152;1;13;78;221;80;0;1;6
30;25;374;493;1;12;13;265;32;0;5;5
21;26;452;264;0;15;68;74;34;1;4;8
26;16;22;457;0;14;49;263;53;1;3;7
34;16;97;471;1;15;44;149;89;1;1;6
39;9;79;429;0;11;79;72;15;1;5;5
36;22;382;190;1;14;37;255;36;0;2;5
38;22;697;138;1;15;44;192;81;1;3;5
28;22;260;282;1;15;48;76;70;0;2;4
28;22;536;309;0;12;34;71;57;1;3;3
29;17;261;35;1;12;49;162;34;1;4;8
23;9;97;12;0;13;54;136;67;1;3;5
30;27;132;135;1;14;75;283;86;1;3;5
31;26;699;452;1;12;41;151;16;0;1;7
20;13;218;409;1;11;68;271;98;1;3;9
31;9;607;488;0;12;23;128;91;1;3;7
38;11;170;481;1;11;43;85;18;1;1;3
25;10;274;125;0;13;35;161;84;1;5;6
31;21;115;209;0;16;73;196;47;1;1;8
31;15;131;386;0;12;21;231;9;1;3;9
22;22;588;500;0;16;61;117;86;1;3;5
25;24;435;367;1;11;47;211;88;0;2;7
23;11;603;177;0;12;77;178;90;0;5;8
20;20;158;315;0;12;76;87;19;1;4;3
30;30;350;438;0;12;70;76;63;1;2;6
31;24;419;261;0;15;25;65;63;1;2;7
22;28;598;135;0;12;51;242;57;1;1;9
36;22;597;137;0;10;51;190;18;0;2;8
28;28;660;239;0;11;18;140;85;0;3;6
30;29;710;208;0;12;46;184;73;1;4;8
22;14;228;73;0;10;70;226;68;1;3;8
36;27;682;278;1;10;49;219;67;1;2;5
39;14;405;280;1;15;12;79;9;1;2;8
30;10;468;361;0;15;57;91;28;1;1;9
38;29;541;10;1;10;54;288;36;1;5;3
32;23;172;180;1;11;77;81;50;1;1;6
21;20;397;68;1;11;31;169;44;1;4;5
39;29;455;462;1;10;70;213;60;1;4;8
